attendance_id,student_id,school_id,date,status
451,2,1,2021-09-23,1.0
452,2,1,2021-09-24,1.0
453,2,1,2021-09-27,0.0
454,2,1,2021-09-28,0.0
455,2,1,2021-09-29,1.0
456,2,1,2021-09-30,1.0
457,2,1,2021-10-01,1.0
458,2,1,2021-10-04,1.0
459,2,1,2021-10-05,1.0
460,2,1,2021-10-06,0.0
461,2,1,2021-10-07,0.0
462,2,1,2021-10-08,1.0
463,2,1,2021-10-11,0.0
464,2,1,2021-10-12,1.0
465,2,1,2021-10-13,1.0
466,2,1,2021-10-14,0.0
467,2,1,2021-10-15,0.0
468,2,1,2021-10-18,1.0
469,2,1,2021-10-19,
470,2,1,2021-10-20,1.0
471,2,1,2021-10-21,0.0
472,2,1,2021-10-22,1.0
473,2,1,2021-10-25,1.0
474,2,1,2021-10-26,0.0
475,2,1,2021-10-27,0.0
476,2,1,2021-10-28,0.0
477,2,1,2021-10-29,0.0
478,2,1,2021-11-01,1.0
479,2,1,2021-11-02,0.0
480,2,1,2021-11-03,1.0
481,2,1,2021-11-04,1.0
482,2,1,2021-11-05,1.0
483,2,1,2021-11-08,0.0
484,2,1,2021-11-09,1.0
485,2,1,2021-11-10,1.0
486,2,1,2021-11-11,
487,2,1,2021-11-12,0.0
488,2,1,2021-11-15,0.0
489,2,1,2021-11-16,1.0
490,2,1,2021-11-17,1.0
491,2,1,2021-11-18,1.0
492,2,1,2021-11-19,1.0
493,2,1,2021-11-22,0.0
494,2,1,2021-11-23,1.0
495,2,1,2021-11-24,0.0
496,2,1,2021-11-25,0.0
497,2,1,2021-11-26,1.0
498,2,1,2021-11-29,0.0
499,2,1,2021-11-30,0.0
500,2,1,2021-12-01,0.0
501,2,1,2021-12-02,1.0
502,2,1,2021-12-03,1.0
503,2,1,2021-12-06,1.0
504,2,1,2021-12-07,1.0
505,2,1,2021-12-08,1.0
506,2,1,2021-12-09,1.0
507,2,1,2021-12-10,0.0
508,2,1,2021-12-13,0.0
509,2,1,2021-12-14,1.0
510,2,1,2021-12-15,0.0
511,2,1,2021-12-16,0.0
512,2,1,2021-12-17,1.0
513,2,1,2021-12-20,1.0
514,2,1,2021-12-21,1.0
515,2,1,2021-12-22,1.0
516,2,1,2021-12-23,0.0
517,2,1,2021-12-24,0.0
518,2,1,2021-12-27,0.0
519,2,1,2021-12-28,1.0
520,2,1,2021-12-29,0.0
521,2,1,2021-12-30,
522,2,1,2021-12-31,0.0
523,3,1,2021-01-01,1.0
524,3,1,2021-01-04,0.0
525,3,1,2021-01-05,1.0
526,3,1,2021-01-06,1.0
527,3,1,2021-01-07,1.0
528,3,1,2021-01-08,0.0
529,3,1,2021-01-11,0.0
530,3,1,2021-01-12,1.0
531,3,1,2021-01-13,0.0
532,3,1,2021-01-14,0.0
533,3,1,2021-01-15,1.0
534,3,1,2021-01-18,0.0
535,3,1,2021-01-19,1.0
536,3,1,2021-01-20,1.0
537,3,1,2021-01-21,1.0
538,3,1,2021-01-22,0.0
539,3,1,2021-01-25,1.0
540,3,1,2021-01-26,1.0
541,3,1,2021-01-27,1.0
542,3,1,2021-01-28,1.0
543,3,1,2021-01-29,0.0
544,3,1,2021-02-01,0.0
545,3,1,2021-02-02,0.0
546,3,1,2021-02-03,0.0
547,3,1,2021-02-04,0.0
548,3,1,2021-02-05,1.0
549,3,1,2021-02-08,1.0
550,3,1,2021-02-09,1.0
551,3,1,2021-02-10,0.0
552,3,1,2021-02-11,1.0
553,3,1,2021-02-12,1.0
554,3,1,2021-02-15,1.0
555,3,1,2021-02-16,1.0
556,3,1,2021-02-17,1.0
557,3,1,2021-02-18,1.0
558,3,1,2021-02-19,1.0
559,3,1,2021-02-22,0.0
560,3,1,2021-02-23,1.0
561,3,1,2021-02-24,1.0
562,3,1,2021-02-25,1.0
563,3,1,2021-02-26,
564,3,1,2021-03-01,1.0
565,3,1,2021-03-02,0.0
566,3,1,2021-03-03,1.0
567,3,1,2021-03-04,1.0
568,3,1,2021-03-05,
569,3,1,2021-03-08,1.0
570,3,1,2021-03-09,1.0
571,3,1,2021-03-10,1.0
572,3,1,2021-03-11,0.0
573,3,1,2021-03-12,0.0
574,3,1,2021-03-15,0.0
575,3,1,2021-03-16,1.0
576,3,1,2021-03-17,1.0
577,3,1,2021-03-18,1.0
578,3,1,2021-03-19,1.0
579,3,1,2021-03-22,1.0
580,3,1,2021-03-23,1.0
581,3,1,2021-03-24,0.0
582,3,1,2021-03-25,0.0
583,3,1,2021-03-26,1.0
584,3,1,2021-03-29,1.0
585,3,1,2021-03-30,0.0
586,3,1,2021-03-31,0.0
587,3,1,2021-04-01,0.0
588,3,1,2021-04-02,1.0
589,3,1,2021-04-05,0.0
590,3,1,2021-04-06,0.0
591,3,1,2021-04-07,1.0
592,3,1,2021-04-08,1.0
593,3,1,2021-04-09,0.0
594,3,1,2021-04-12,0.0
595,3,1,2021-04-13,0.0
596,3,1,2021-04-14,1.0
597,3,1,2021-04-15,1.0
598,3,1,2021-04-16,0.0
599,3,1,2021-04-19,1.0
600,3,1,2021-04-20,1.0
601,3,1,2021-04-21,1.0
602,3,1,2021-04-22,1.0
603,3,1,2021-04-23,0.0
604,3,1,2021-04-26,1.0
605,3,1,2021-04-27,0.0
606,3,1,2021-04-28,0.0
607,3,1,2021-04-29,1.0
608,3,1,2021-04-30,1.0
609,3,1,2021-05-03,0.0
610,3,1,2021-05-04,1.0
611,3,1,2021-05-05,1.0
612,3,1,2021-05-06,1.0
613,3,1,2021-05-07,1.0
614,3,1,2021-05-10,1.0
615,3,1,2021-05-11,1.0
616,3,1,2021-05-12,1.0
617,3,1,2021-05-13,0.0
618,3,1,2021-05-14,0.0
619,3,1,2021-05-17,1.0
620,3,1,2021-05-18,0.0
621,3,1,2021-05-19,0.0
622,3,1,2021-05-20,0.0
623,3,1,2021-05-21,0.0
624,3,1,2021-05-24,1.0
625,3,1,2021-05-25,0.0
626,3,1,2021-05-26,0.0
627,3,1,2021-05-27,0.0
628,3,1,2021-05-28,1.0
629,3,1,2021-05-31,0.0
630,3,1,2021-06-01,0.0
631,3,1,2021-06-02,1.0
632,3,1,2021-06-03,0.0
633,3,1,2021-06-04,1.0
634,3,1,2021-06-07,0.0
635,3,1,2021-06-08,1.0
636,3,1,2021-06-09,1.0
637,3,1,2021-06-10,0.0
638,3,1,2021-06-11,0.0
639,3,1,2021-06-14,1.0
640,3,1,2021-06-15,0.0
641,3,1,2021-06-16,0.0
642,3,1,2021-06-17,1.0
643,3,1,2021-06-18,0.0
644,3,1,2021-06-21,1.0
645,3,1,2021-06-22,0.0
646,3,1,2021-06-23,0.0
647,3,1,2021-06-24,0.0
648,3,1,2021-06-25,1.0
649,3,1,2021-06-28,1.0
650,3,1,2021-06-29,0.0
651,3,1,2021-06-30,0.0
652,3,1,2021-07-01,0.0
653,3,1,2021-07-02,1.0
654,3,1,2021-07-05,1.0
655,3,1,2021-07-06,0.0
656,3,1,2021-07-07,1.0
657,3,1,2021-07-08,1.0
658,3,1,2021-07-09,0.0
659,3,1,2021-07-12,0.0
660,3,1,2021-07-13,1.0
661,3,1,2021-07-14,1.0
662,3,1,2021-07-15,1.0
663,3,1,2021-07-16,0.0
664,3,1,2021-07-19,1.0
665,3,1,2021-07-20,0.0
666,3,1,2021-07-21,1.0
667,3,1,2021-07-22,0.0
668,3,1,2021-07-23,1.0
669,3,1,2021-07-26,1.0
670,3,1,2021-07-27,0.0
671,3,1,2021-07-28,1.0
672,3,1,2021-07-29,0.0
673,3,1,2021-07-30,1.0
674,3,1,2021-08-02,0.0
675,3,1,2021-08-03,1.0
676,3,1,2021-08-04,1.0
677,3,1,2021-08-05,1.0
678,3,1,2021-08-06,0.0
679,3,1,2021-08-09,1.0
680,3,1,2021-08-10,0.0
681,3,1,2021-08-11,0.0
682,3,1,2021-08-12,1.0
683,3,1,2021-08-13,1.0
684,3,1,2021-08-16,0.0
685,3,1,2021-08-17,1.0
686,3,1,2021-08-18,1.0
687,3,1,2021-08-19,1.0
688,3,1,2021-08-20,1.0
689,3,1,2021-08-23,0.0
690,3,1,2021-08-24,1.0
691,3,1,2021-08-25,0.0
692,3,1,2021-08-26,1.0
693,3,1,2021-08-27,1.0
694,3,1,2021-08-30,0.0
695,3,1,2021-08-31,0.0
696,3,1,2021-09-01,1.0
697,3,1,2021-09-02,1.0
698,3,1,2021-09-03,0.0
699,3,1,2021-09-06,0.0
700,3,1,2021-09-07,0.0
701,3,1,2021-09-08,0.0
702,3,1,2021-09-09,0.0
703,3,1,2021-09-10,0.0
704,3,1,2021-09-13,
705,3,1,2021-09-14,0.0
706,3,1,2021-09-15,0.0
707,3,1,2021-09-16,1.0
708,3,1,2021-09-17,1.0
709,3,1,2021-09-20,0.0
710,3,1,2021-09-21,0.0
711,3,1,2021-09-22,0.0
712,3,1,2021-09-23,0.0
713,3,1,2021-09-24,1.0
714,3,1,2021-09-27,1.0
715,3,1,2021-09-28,0.0
716,3,1,2021-09-29,0.0
717,3,1,2021-09-30,1.0
718,3,1,2021-10-01,1.0
719,3,1,2021-10-04,0.0
720,3,1,2021-10-05,0.0
721,3,1,2021-10-06,0.0
722,3,1,2021-10-07,0.0
723,3,1,2021-10-08,0.0
724,3,1,2021-10-11,1.0
725,3,1,2021-10-12,0.0
726,3,1,2021-10-13,0.0
727,3,1,2021-10-14,0.0
728,3,1,2021-10-15,1.0
729,3,1,2021-10-18,0.0
730,3,1,2021-10-19,1.0
731,3,1,2021-10-20,0.0
732,3,1,2021-10-21,1.0
733,3,1,2021-10-22,0.0
734,3,1,2021-10-25,1.0
735,3,1,2021-10-26,0.0
736,3,1,2021-10-27,0.0
737,3,1,2021-10-28,1.0
738,3,1,2021-10-29,0.0
739,3,1,2021-11-01,
740,3,1,2021-11-02,1.0
741,3,1,2021-11-03,0.0
742,3,1,2021-11-04,1.0
743,3,1,2021-11-05,1.0
744,3,1,2021-11-08,0.0
745,3,1,2021-11-09,0.0
746,3,1,2021-11-10,1.0
747,3,1,2021-11-11,1.0
748,3,1,2021-11-12,0.0
749,3,1,2021-11-15,0.0
750,3,1,2021-11-16,0.0
751,3,1,2021-11-17,1.0
752,3,1,2021-11-18,1.0
753,3,1,2021-11-19,1.0
754,3,1,2021-11-22,1.0
755,3,1,2021-11-23,
756,3,1,2021-11-24,0.0
757,3,1,2021-11-25,0.0
758,3,1,2021-11-26,
759,3,1,2021-11-29,1.0
760,3,1,2021-11-30,1.0
761,3,1,2021-12-01,1.0
762,3,1,2021-12-02,1.0
763,3,1,2021-12-03,0.0
764,3,1,2021-12-06,1.0
765,3,1,2021-12-07,
766,3,1,2021-12-08,1.0
767,3,1,2021-12-09,1.0
768,3,1,2021-12-10,1.0
769,3,1,2021-12-13,0.0
770,3,1,2021-12-14,0.0
771,3,1,2021-12-15,1.0
772,3,1,2021-12-16,1.0
773,3,1,2021-12-17,1.0
774,3,1,2021-12-20,1.0
775,3,1,2021-12-21,1.0
776,3,1,2021-12-22,1.0
777,3,1,2021-12-23,0.0
778,3,1,2021-12-24,1.0
779,3,1,2021-12-27,1.0
780,3,1,2021-12-28,1.0
781,3,1,2021-12-29,0.0
782,3,1,2021-12-30,0.0
783,3,1,2021-12-31,0.0
784,4,1,2021-01-01,1.0
785,4,1,2021-01-04,1.0
786,4,1,2021-01-05,0.0
787,4,1,2021-01-06,
788,4,1,2021-01-07,1.0
789,4,1,2021-01-08,0.0
790,4,1,2021-01-11,0.0
791,4,1,2021-01-12,0.0
792,4,1,2021-01-13,0.0
793,4,1,2021-01-14,1.0
794,4,1,2021-01-15,0.0
795,4,1,2021-01-18,1.0
796,4,1,2021-01-19,1.0
797,4,1,2021-01-20,1.0
798,4,1,2021-01-21,0.0
799,4,1,2021-01-22,1.0
800,4,1,2021-01-25,0.0
801,4,1,2021-01-26,1.0
802,4,1,2021-01-27,0.0
803,4,1,2021-01-28,1.0
804,4,1,2021-01-29,0.0
805,4,1,2021-02-01,1.0
806,4,1,2021-02-02,1.0
807,4,1,2021-02-03,1.0
808,4,1,2021-02-04,1.0
809,4,1,2021-02-05,1.0
810,4,1,2021-02-08,1.0
811,4,1,2021-02-09,1.0
812,4,1,2021-02-10,1.0
813,4,1,2021-02-11,0.0
814,4,1,2021-02-12,0.0
815,4,1,2021-02-15,1.0
816,4,1,2021-02-16,0.0
817,4,1,2021-02-17,0.0
818,4,1,2021-02-18,0.0
819,4,1,2021-02-19,1.0
820,4,1,2021-02-22,0.0
821,4,1,2021-02-23,0.0
822,4,1,2021-02-24,0.0
823,4,1,2021-02-25,1.0
824,4,1,2021-02-26,1.0
